juv_other_count,score_text,priors_count,juv_misd_count,juvenile_total,sex,age_cat,id,c_charge_degree,two_year_recid,juv_fel_count,age_in_months,race,prior_offenses,age,decile_score
0,Medium,1.0,1,1.0,Male,Less than 25,2576,F,1,0.0,240.0,Caucasian,1.0,20.0,5
2,High,0.0,0,2.0,Male,Less than 25,7793,,1,0.0,252.0,Hispanic,0.0,21.0,9
0,Medium,,0,0.0,Male,Greater than 45,4929,M,0,0.0,588.0,African-American,,49.0,7
0,LOW,3.0,0,0.0,male,25 - 45,4244,Misdemeanor,1,0.0,516.0,CAUCASIAN,3.0,43.0,1
0,Medium,4.0,0,0.0,Male,25 - 45,2723,F,1,0.0,300.0,African-American,4.0,25.0,6
0,Low,1.0,0,0.0,Male,25 - 45,8115,M,0,0.0,,Other,1.0,,1
1,Medium,10.0,0,1.0,Male,25 - 45,1467,F,1,0.0,348.0,African-American,10.0,29.0,7
0,Low,0.0,0,0.0,Male,25 - 45,10784,F,0,0.0,468.0,Caucasian,0.0,39.0,2
0,Medium,7.0,0,0.0,Male,25 - 45,1229,F,0,0.0,420.0,African-American,7.0,35.0,6
0,High,0.0,0,0.0,Male,Less than 25,9666,,0,0.0,252.0,-,0.0,21.0,8
0,High,13.0,0,0.0,?,25 - 45,6980,F,1,0.0,336.0,African-American,13.0,28.0,9
0,Medium,1.0,0,0.0,Male,Less than 25,450,,0,0.0,252.0,African-American,1.0,21.0,5
0,Low,1.0,0,0.0,Male,25 - 45,7523,F,1,0.0,312.0,African-American,1.0,26.0,1
0,Medium,31.0,0,0.0,Male,Greater than 45,10855,F,1,0.0,672.0,African-American,31.0,56.0,6
0,High,0.0,0,0.0,Male,Less than 25,10945,F,1,0.0,,African-American,0.0,,8
0,Low,,0,0.0,Male,Greater than 45,8855,F,1,0.0,588.0,Caucasian,,49.0,2
0,Low,30.0,0,0.0,Male,Greater than 45,3701,F,0,0.0,732.0,African-American,30.0,61.0,4
0,Low,9.0,0,0.0,Female ,25 - 45,997,f,1,0.0,324.0,African American,9.0,27.0,2
0,Medium,7.0,0,0.0,Male,25 - 45,7788,F,1,0.0,396.0,African-American,7.0,33.0,6
0,High,0.0,0,0.0,Male,25 - 45,7688,F,0,0.0,444.0,African-American,0.0,37.0,8
0,High,8.0,0,0.0,Male,25 - 45,643,F,0,0.0,348.0,African-American,8.0,29.0,10
0,Low,1.0,0,0.0,Female,25 - 45,9379,F,0,0.0,312.0,Other,1.0,26.0,2
0,High,6.0,0,0.0,Male,25 - 45,1499,F,1,0.0,348.0,African-American,6.0,29.0,10
0,Low,N/A,0,0.0,Male,25 - 45,7050,M,0,0.0,480.0,HISPANIC,N/A,40.0,2
0,Medium,6.0,0,0.0,Male,25 - 45,6179,F,1,0.0,528.0,Caucasian,6.0,44.0,6
1,LOW,3.0,0,1.0,Male,25 - 45,4067,M,1,0.0,372.0,Caucasian,3.0,31.0,4
1,Low,7.0,0,1.0,Male,25 - 45,2562,M,0,0.0,312.0,HISPANIC,7.0,26.0,4
0,Medium,21.0,0,0.0,Male,25 - 45,6908,F,1,0.0,360.0,African-American,21.0,30.0,7
0,Low,0.0,0,0.0,Female,Greater than 45,9246,M,0,0.0,660.0,Caucasian,0.0,55.0,1
0,Low,,0,0.0,MALE,Greater than 45,6030,F,0,0.0,576.0,African-American,,48.0,4
0,High,11.0,1,1.0,Female ,25 - 45,3021,F,1,0.0,528.0,African-American,11.0,44.0,8
0,Low,0.0,0,0.0,Male,25 - 45,5417,M,0,0.0,444.0,Caucasian,0.0,37.0,1
0,Low,3.0,0,0.0,Male,25 - 45,1330,F,0,0.0,504.0,Caucasian,3.0,42.0,4
3,High,1.0,0,3.0,Male,Less than 25,8807,F,0,0.0,252.0,Hispanic,1.0,21.0,8
0,Low,0.0,0,0.0,Female,25 - 45,5009,M,0,0.0,348.0,Caucasian,0.0,29.0,2
4,High,9.0,0,4.0,Male,25 - 45,4493,F,0,0.0,384.0,African-American,9.0,32.0,9
0,Medium,5.0,0,0.0,Male,25 - 45,8863,F,1,0.0,372.0,Hispanic,5.0,31.0,6
1,Medium,10.0,0,1.0,Male,25 - 45,10241,F,1,0.0,360.0,African-American,10.0,30.0,6
0,Low,0.0,0,0.0,Female,25 - 45,600,F,0,0.0,336.0,Hispanic,0.0,28.0,2
0,Low,2.0,0,0.0,Male,25 - 45,5416,M,0,0.0,372.0,African-American,2.0,31.0,4
0,Medium,1.0,0,0.0,Male,Less than 25,10927,F,0,,252.0,African-American,1.0,21.0,6
0,Low,2.0,0,0.0,Male,25 - 45,3488,F,0,0.0,432.0,Caucasian,2.0,36.0,1
0,High,2.0,0,0.0,Female,25 - 45,5207,F,1,0.0,444.0,Caucasian,2.0,37.0,8
0,High,7.0,0,0.0,Female,25 - 45,3152,F,0,0.0,516.0,Caucasian,7.0,43.0,8
0,High,0.0,0,0.0,Female,Less than 25,1984,F,1,0.0,240.0,African-American,0.0,20.0,8
0,High,3.0,2,3.0,Male,Less than 25,8113,F,1,1.0,228.0,African-American,3.0,19.0,10
0,Low,0.0,0,0.0,Male,Less than 25,257,F,0,0.0,276.0,HISPANIC,0.0,23.0,3
1,Low,1.0,0,1.0,MALE,25 - 45,3069,F,0,0.0,420.0,Caucasian,1.0,35.0,2
0,Low,2.0,0,0.0,Male,Greater than 45,10424,F,0,0.0,588.0,African-American,2.0,49.0,1
0,Low,1.0,0,0.0,Male,Greater than 45,3594,M,1,0.0,612.0,African-American,1.0,51.0,4
0,LOW,0.0,0,0.0,Female,Less than 25,10211,M,0,0.0,276.0,African-American,0.0,23.0,4
1,low,0.0,0,1.0,Male,Less than 25,8394,F,1,0.0,252.0,African-American,0.0,21.0,3
0,High,0.0,0,0.0,Male,Less than 25,1868,M,0,0.0,276.0,African-American,0.0,23.0,9
0,Low,0.0,0,0.0,Male,25 - 45,2111,M,0,0.0,348.0,african-american,0.0,29.0,2
0,Low,0.0,0,0.0,Female,25 - 45,7340,F,1,0.0,372.0,Caucasian,0.0,31.0,4
0,Low,1.0,0,0.0,Male,Greater than 45,3744,M,0,0.0,672.0,African-American,1.0,56.0,1
0,Low,3.0,0,0.0,Male,25 - 45,6024,F,0,0.0,360.0,African-American,3.0,30.0,2
0,Low,2.0,0,0.0, Male,25 - 45,5914,F,0,0.0,324.0, African-American,2.0,27.0,3
0,Medium,5.0,0,0.0,Female,Greater than 45,2453,M,1,0.0,612.0,Caucasian,5.0,51.0,7
0,High,15.0,0,0.0,Male,25 - 45,8306,M,1,0.0,516.0,African-American,15.0,43.0,9
0,Low,2.0,0,0.0,Male,25 - 45,10863,F,1,0.0,348.0,African-American,2.0,29.0,2
0,Low,3.0,0,0.0,Male,Greater than 45,9648,F,0,0.0,612.0,Caucasian,3.0,51.0,4
0,LOW,1.0,0,0.0,Male,25 - 45,3358,F,0,0.0,480.0,African-American,1.0,40.0,1
0,High,2.0,1,1.0,Male,Less than 25,3719,F,0,0.0,276.0,African-American,2.0,23.0,9
0,Medium,1.0,0,0.0,Female,25 - 45,7166,F,0,0.0,396.0,African-American,1.0,33.0,5
0,High,6.0,0,0.0,Male,Less than 25,8045,F,1,0.0,276.0,Caucasian,6.0,23.0,9
0,Low,7.0,0,0.0, Male,25 - 45,3498,F,1,0.0,372.0,African-American,7.0,31.0,4
0,Medium,3.0,0,0.0,Female,25 - 45,8847,F,1,0.0,468.0,African-American,3.0,39.0,5
2,High,4.0,1,3.0,Male,Less than 25,9674,M,1,0.0,264.0,Caucasian,4.0,22.0,8
0,Medium,5.0,1,3.0,Male,25 - 45,1556,F,1,2.0,324.0,African-American,5.0,27.0,7
0,Medium,0.0,0,0.0,Male,Less than 25,6952,F,0,,252.0,African-American,0.0,21.0,5
1,Low,0.0,0,1.0,Male,25 - 45,8423,F,0,0.0,324.0,African-American,0.0,27.0,2
0,Medium,1.0,0,0.0,Male,25 - 45,3812,F,1,0.0,312.0,African-American,1.0,26.0,5
0,Low,0.0,0,0.0,Male,25 - 45,8897,F,0,0.0,384.0,African-American,0.0,32.0,1
1,Medium,3.0,0,1.0,Male,25 - 45,1863,F,1,0.0,408.0,African-American,3.0,34.0,6
0,Low,7.0,0,0.0,Female ,25 - 45,4026,F,1,0.0,480.0,Hispanic,7.0,40.0,2
0,High,,0,0.0,Male,Greater than 45,4478,F,0,0.0,672.0,African-American,,56.0,8
0,High,2.0,0,0.0,Male,25 - 45,10142,F,0,0.0,300.0,African American,2.0,25.0,8
0,Medium,4.0,0,0.0,Female,25 - 45,7815,M,1,0.0,504.0,Caucasian,4.0,42.0,6
0,Low,1.0,0,0.0,Male,25 - 45,2808,F,0,0.0,372.0,African-American,1.0,31.0,3
0,High,2.0,1,1.0,Female,Less than 25,6422,Felony,0,0.0,264.0,African-American,2.0,22.0,9
0,Medium,4.0,1,1.0,Female,25 - 45,4864,F,0,0.0,360.0,African-American,4.0,30.0,6
0,High,12.0,1,1.0,Male,25 - 45,516,Felony,1,0.0,384.0,African-American,12.0,32.0,9
0,Low,0.0,0,0.0,Female,Greater than 45,1325,F,0,0.0,624.0,-,0.0,52.0,1
0,Low,1.0,0,0.0,Male,Greater than 45,1631,F,1,0.0,564.0,Caucasian,1.0,47.0,3
0,Low,8.0,0,1.0,Male,Greater than 45,5192,M,1,1.0,552.0,African-American,8.0,46.0,4
0,Low,2.0,0,0.0,Male,25 - 45,5713,Misdemeanor,1,0.0,300.0,Other,2.0,25.0,2
0,Low,2.0,0,0.0,Male,Greater than 45,6872,F,0,0.0,684.0,African-American,2.0,57.0,2
0,Medium,2.0,0,0.0,male,25 - 45,6894,M,0,0.0,348.0,African-American,2.0,29.0,5
0,LOW,5.0,1,1.0,Male,25 - 45,4801,F,0,0.0,372.0,Other,5.0,31.0,1
0,Medium,13.0,0,0.0,Male,25 - 45,6381,F,1,0.0,396.0,African-American,13.0,33.0,6
0,Low,5.0,0,0.0,Male,25 - 45,9336,F,0,0.0,312.0,African-American,5.0,26.0,4
0,Low,3.0,0,0.0,Male,25 - 45,9040,F,0,0.0,408.0,African-American,3.0,34.0,1
0,Medium,5.0,0,0.0,Male,25 - 45,1017,F,0,0.0,396.0,Caucasian,5.0,33.0,5
0,Low,-,0,0.0,Female,Greater than 45,2408,M,0,0.0,540.0,Caucasian,-,45.0,1
0,Low,0.0,0,0.0,Male,25 - 45,5270,M,0,0.0,372.0,African-American,0.0,31.0,4
0,Medium,4.0,0,0.0,MALE,25 - 45,5474,F,0,0.0,336.0,African-American,4.0,28.0,5
0,Low,3.0,0,0.0,Male,25 - 45,2128,F,1,0.0,312.0,African-American,3.0,26.0,3
0,Low,0.0,0,0.0,MALE,25 - 45,1243,M,0,0.0,516.0,Caucasian,0.0,43.0,1
0,High,8.0,0,0.0,Male,25 - 45,9903,M,1,0.0,336.0,Hispanic,8.0,28.0,8
0,Low,0.0,0,0.0,Male,Greater than 45,1084,M,0,0.0,540.0,African-American,0.0,45.0,1
0,Low,0.0,0,0.0,Male,25 - 45,10966,M,0,,432.0,Caucasian,0.0,36.0,1
0,Low,5.0,0,0.0,Male,Greater than 45,7063,M,1,0.0,792.0,African-American,5.0,66.0,2
0,Low,3.0,0,0.0,Male,25 - 45,9034,M,1,0.0,516.0,African-American,3.0,43.0,1
0,Low,9.0,0,0.0,Male,25 - 45,3454,F,1,0.0,336.0,African-American,9.0,28.0,3
0,High,3.0,0,0.0,Male,Greater than 45,10697,F,1,0.0,588.0,Caucasian,3.0,49.0,8
0,Medium,6.0,0,0.0,Male,25 - 45,3298,M,0,0.0,372.0,Caucasian,6.0,31.0,5
0,Medium,1.0,0,0.0,Female,25 - 45,5603,M,1,0.0,348.0,Caucasian,1.0,29.0,5
0,Low,1.0,0,0.0,?,Greater than 45,6035,M,0,0.0,564.0,Asian,1.0,47.0,1
0,Medium,0.0,0,0.0,Female,25 - 45,9133,F,0,0.0,312.0,Caucasian,0.0,26.0,5
0,Low,0.0,0,0.0,Male,25 - 45,2843,M,0,0.0,468.0,Caucasian,0.0,39.0,1
0,Medium,4.0,0,0.0,Male,25 - 45,7478,F,1,0.0,432.0,African-American,4.0,36.0,6
0,high,1.0,1,1.0,Male,Less than 25,8543,F,1,0.0,240.0,African-American,1.0,20.0,10
0,Low,0.0,0,0.0,Male,25 - 45,5806,f,1,0.0,384.0,Caucasian,0.0,32.0,2
2,Low,1.0,0,2.0,Female,Less than 25,7794,Misdemeanor,0,0.0,276.0,Caucasian,1.0,23.0,2
0,Low,2.0,0,0.0,Male,Greater than 45,6223,M,0,0.0,648.0,Other,2.0,54.0,1
0,Low,,0,0.0,Male,Greater than 45,3525,F,0,0.0,672.0,Caucasian,,56.0,2
0,Low,1.0,0,0.0,Male,Greater than 45,5601,Felony,0,0.0,696.0,Caucasian,1.0,58.0,1
0,Low,2.0,0,0.0,Male,25 - 45,8971,f,0,0.0,312.0,African-American,2.0,26.0,4
0,Low,0.0,0,0.0,Female,Less than 25,6387,M,0,0.0,264.0,Hispanic,0.0,22.0,2
0,Low,5.0,0,0.0, Male,25 - 45,3403,F,1,0.0,408.0,African-American,5.0,34.0,4
0,High,2.0,0,0.0,n/a,25 - 45,5614,F,1,0.0,396.0,African-American,2.0,33.0,8
0,Low,2.0,0,0.0,Male,25 - 45,10136,F,1,0.0,408.0,African-American,2.0,34.0,3
0,High,1.0,0,0.0,Female,25 - 45,7682,F,0,0.0,312.0,African-American,1.0,26.0,8
0,Low,2.0,0,0.0,Male,Greater than 45,1512,M,0,0.0,648.0,African-American,2.0,54.0,2
1,medium,0.0,0,1.0,Female,Less than 25,906,,0,,288.0,Caucasian,0.0,24.0,5
0,Low,0.0,0,0.0,MALE,25 - 45,10756,F,0,0.0,312.0,Caucasian,0.0,26.0,4
0,Low,0.0,0,0.0,Male,25 - 45,2902,M,0,0.0,516.0,Caucasian,0.0,43.0,1
0,Low,,0,0.0,Male,Greater than 45,10563,F,0,0.0,732.0,African-American,,61.0,3
0,High,25.0,0,0.0,Male,25 - 45,3434,F,1,0.0,324.0,African-American,25.0,27.0,10
0,High,27.0,0,0.0,male,25 - 45,5226,F,0,0.0,420.0,African-American,27.0,35.0,10
0,High,0.0,0,0.0,Female,Less than 25,4127,M,1,0.0,228.0,African American,0.0,19.0,8
0,Low,2.0,0,0.0,Male,25 - 45,1167,M,0,0.0,312.0,African American,2.0,26.0,3
0,High,6.0,0,0.0,Male,Less than 25,9781,F,1,0.0,264.0,Caucasian,6.0,22.0,9
0,Medium,3.0,0,0.0,female,25 - 45,1144,F,0,0.0,348.0,African-American,3.0,29.0,5
0,Low,3.0,0,0.0,Male,Greater than 45,3607,M,1,0.0,684.0,Caucasian,3.0,57.0,3
0,Medium,17.0,0,0.0,MALE,Greater than 45,3563,F,1,0.0,540.0,African-American,17.0,45.0,7
0,High,6.0,0,2.0,Male,25 - 45,4311,M,1,2.0,324.0,African-American,6.0,27.0,8
0,Low,3.0,0,0.0,Male,25 - 45,5123,F,1,0.0,372.0,African-American,3.0,31.0,3
0,low,2.0,0,0.0,Male,Greater than 45,3250,Felony,0,0.0,624.0,Caucasian,2.0,52.0,1
0,High,0.0,0,0.0,Male,25 - 45,1352,F,1,0.0,324.0,Caucasian,0.0,27.0,10
0,Low,0.0,0,0.0,Female,25 - 45,8785,Misdemeanor,0,0.0,324.0,Hispanic,0.0,27.0,3
0,Low,1.0,0,0.0,Female,Less than 25,6667,F,0,0.0,288.0,African-American,1.0,24.0,4
0,High,23.0,1,1.0,FEMALE,25 - 45,302,F,1,0.0,420.0,African-American,23.0,35.0,9
0,Low,1.0,0,0.0,Male,Greater than 45,5512,M,0,0.0,576.0,Hispanic,1.0,48.0,1
0,Low,1.0,0,0.0,Male,25 - 45,6663,F,0,0.0,468.0,African-American,1.0,39.0,4
0,medium,4.0,0,0.0,Male,25 - 45,9801,M,0,0.0,300.0,African-American,4.0,25.0,5
2,Medium,3.0,1,3.0,Male,Less than 25,2841,M,0,0.0,288.0,Caucasian,3.0,24.0,5
1,High,3.0,2,3.0,Male,Less than 25,8105,,1,0.0,252.0, African-American,3.0,21.0,9
0,Low,12.0,0,0.0,Male,Greater than 45,1886,F,0,0.0,720.0,African-American,12.0,60.0,3
0,High,16.0,0,0.0,Male,25 - 45,7029,M,1,0.0,396.0,African-American,16.0,33.0,9
0,Medium,1.0,0,0.0,Male,Less than 25,1670,F,1,0.0,276.0,African-American,1.0,23.0,6
0,Medium,6.0,0,0.0,Male,25 - 45,4106,F,1,0.0,528.0,Caucasian,6.0,44.0,6
0,Medium,,0,0.0,Male,Greater than 45,9869,M,0,0.0,576.0,African-American,,48.0,6
0,Low,,0,0.0,Male,Greater than 45,5812,F,0,0.0,588.0,African-American,,49.0,4
0,LOW,0.0,0,0.0,Female,25 - 45,2370,M,0,0.0,336.0,African-American,0.0,28.0,3
0,High,0.0,0,0.0,Male,Less than 25,7393,,1,0.0,240.0,African-American,0.0,20.0,10
0,Medium,1.0,0,0.0,Male,Less than 25,9981,,1,0.0,252.0,African-American,1.0,21.0,6
0,Low,0.0,0,0.0,Male,25 - 45,10195,M,0,0.0,324.0,Other,0.0,27.0,1
0,LOW,,0,0.0,Male,Greater than 45,4400,M,0,0.0,876.0,Caucasian,,73.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,730,F,0,0.0,420.0,Asian,0.0,35.0,6
0,High,2.0,0,0.0,Male,Less than 25,9542,F,1,0.0,240.0,African-American,2.0,20.0,8
0,Low,0.0,0,0.0,Male,25 - 45,6688,Felony,0,,504.0,Caucasian,0.0,42.0,4
0,Medium,0.0,0,0.0,Male,Less than 25,7061,M,1,0.0,288.0,Caucasian,0.0,24.0,5
0,Low,1.0,0,0.0,Male,25 - 45,817,F,0,0.0,444.0,Other,1.0,37.0,1
0,Medium,1.0,0,0.0,Male,Less than 25,8182,F,0,0.0,288.0,African-American,1.0,24.0,7
0,Low,1.0,0,0.0,Male,Greater than 45,5484,F,0,0.0,684.0,Caucasian,1.0,57.0,2
3,Low,0.0,0,3.0,Male,Less than 25,2638,M,0,0.0,276.0,Caucasian,0.0,23.0,4
0,Low,3.0,0,0.0,Male,Greater than 45,2234,F,0,0.0,684.0,Hispanic,3.0,57.0,1
0,Low,,0,0.0,Female,Greater than 45,5665,F,0,0.0,612.0,Caucasian,,51.0,3
0,low,0.0,0,0.0,?,Greater than 45,2698,F,1,0.0,720.0,Caucasian,0.0,60.0,1
0,Low,7.0,0,0.0,male,25 - 45,6726,F,1,0.0,528.0,Hispanic,7.0,44.0,3
0,High,9.0,0,0.0,Female,Less than 25,7405,M,1,0.0,288.0,Caucasian,9.0,24.0,10
0,Low,4.0,0,0.0,Male,25 - 45,91,M,1,0.0,456.0,Caucasian,4.0,38.0,2
0,Medium,1.0,0,0.0,Female,25 - 45,2706,F,0,0.0,336.0,African-American,1.0,28.0,5
0,Low,1.0,0,0.0,Male,Greater than 45,7361,F,0,0.0,540.0,Hispanic,1.0,45.0,3
0,Medium,3.0,0,0.0,Male,Less than 25,2591,M,1,0.0,276.0,AFRICAN-AMERICAN,3.0,23.0,6
0,Medium,3.0,0,0.0,male,25 - 45,2190,M,0,0.0,,Hispanic,3.0,,5
0,High,3.0,3,3.0,Male,25 - 45,6681,M,1,0.0,312.0,African-American,3.0,26.0,9
0,Medium,3.0,0,0.0,Male,Greater than 45,537,F,0,0.0,588.0,African-American,3.0,49.0,5
0,Low,1.0,0,0.0,Male,Greater than 45,5560,F,0,0.0,636.0,Hispanic,1.0,53.0,1
0,Low,0.0,0,0.0,MALE,Greater than 45,8364,M,0,0.0,672.0,Other,0.0,56.0,1
0,High,1.0,0,0.0,Male,25 - 45,6260,F,1,0.0,360.0,Caucasian,1.0,30.0,8
0,HIGH,0.0,0,0.0,Male,Less than 25,10982,F,0,0.0,276.0,Caucasian,0.0,23.0,8
0,High,3.0,0,0.0,male,Greater than 45,9325,F,1,0.0,600.0,Hispanic,3.0,50.0,9
0,Low,0.0,0,0.0,Female,25 - 45,6885,M,1,0.0,336.0,Other,0.0,28.0,4
0,High,3.0,0,0.0,Male,25 - 45,6185,F,1,0.0,324.0,African-American,3.0,27.0,9
0,Low,2.0,0,0.0,Male,25 - 45,7480,F,0,0.0,492.0,Caucasian,2.0,41.0,1
0,low,6.0,1,1.0,Male,25 - 45,813,F,1,0.0,300.0,African-American,6.0,25.0,4
0,Low,0.0,0,0.0,Male,Greater than 45,9931,M,0,0.0,696.0,African-American,0.0,58.0,1
0,Low,2.0,0,0.0,Male,25 - 45,7775,F,0,0.0,492.0,African-American,2.0,41.0,1
0,low,3.0,0,0.0,Male,Greater than 45,853,M,0,0.0,600.0,?,3.0,50.0,3
0,Low,8.0,0,0.0,Male,25 - 45,10209,F,0,0.0,456.0,Caucasian,8.0,38.0,1
0,Low,0.0,0,0.0,Male,25 - 45,893,M,0,0.0,372.0,Hispanic,0.0,31.0,1
0,Medium,0.0,0,0.0,Female,Less than 25,2205,M,0,0.0,276.0,African-American,0.0,23.0,6
0,Medium,0.0,0,0.0,Female,Less than 25,10018,F,0,0.0,288.0,African-American,0.0,24.0,5
0,High,2.0,0,0.0, Male,25 - 45,306,F,1,0.0,312.0,African-American,2.0,26.0,10
0,Low,0.0,0,0.0,Male,25 - 45,8731,F,1,0.0,468.0,Caucasian,0.0,39.0,1
0,Low,0.0,0,0.0,Male,Less than 25,7648,M,0,0.0,288.0,African-American,0.0,24.0,3
0,Medium,13.0,1,4.0,Male,25 - 45,9970,F,1,3.0,408.0,African-American,13.0,34.0,7
0,Medium,0.0,0,0.0,Female,25 - 45,9279,M,0,0.0,348.0,Caucasian,0.0,29.0,7
1,Low,0.0,0,1.0,Male,Less than 25,1230,,0,0.0,288.0,African-American,0.0,24.0,3
0,low,0.0,0,0.0,Male,25 - 45,6595,F,0,0.0,480.0,African-American,0.0,40.0,1
0,MEDIUM,7.0,0,0.0,Female,25 - 45,2486,M,0,0.0,396.0,Caucasian,7.0,33.0,6
0,Low,7.0,0,0.0,Male,Greater than 45,7763,F,0,0.0,540.0,African-American,7.0,45.0,1
0,High,1.0,0,0.0,Male,25 - 45,9262,F,0,0.0,420.0, African-American,1.0,35.0,8
0,Medium,0.0,0,0.0,Female,Less than 25,5892,F,1,0.0,252.0,African-American,0.0,21.0,5
0,Low,0.0,0,0.0,Male,Greater than 45,2820,M,0,0.0,792.0,Caucasian,0.0,66.0,1
0,Low,0.0,0,0.0,Male,25 - 45,3788,F,0,0.0,468.0,Caucasian,0.0,39.0,4
0,Low,2.0,0,0.0,Male,25 - 45,199,F,0,0.0,336.0,Caucasian,2.0,28.0,1
0,Medium,0.0,0,0.0,Male,25 - 45,3984,M,0,0.0,300.0,Caucasian,0.0,25.0,7
0,Medium,0.0,0,0.0,Female,Less than 25,900,F,0,0.0,252.0,Caucasian,0.0,21.0,7
0,Medium,1.0,0,0.0,FEMALE,25 - 45,7249,F,0,0.0,312.0,African-American,1.0,26.0,7
0,Low,1.0,0,0.0,Male,Greater than 45,510,M,0,0.0,612.0,Hispanic,1.0,51.0,1
2,Medium,5.0,1,3.0,Male,25 - 45,3684,F,1,0.0,312.0, African-American,5.0,26.0,7
0,Medium,6.0,0,0.0,Male,25 - 45,8260,F,1,0.0,444.0,Hispanic,6.0,37.0,5
0,High,6.0,2,2.0,Male,Less than 25,4442,F,0,0.0,288.0,Caucasian,6.0,24.0,9
0,Low,0.0,0,0.0,Male,Less than 25,9039,,0,0.0,264.0,African-American,0.0,22.0,3
0,Low,1.0,0,0.0,Male,25 - 45,4021,Felony,0,0.0,468.0,African-American,1.0,39.0,1
0,Medium,8.0,0,0.0,Female,25 - 45,4809,F,1,0.0,468.0,CAUCASIAN,8.0,39.0,7
0,Low,2.0,0,0.0,Female,25 - 45,3186,F,0,0.0,324.0,Caucasian,2.0,27.0,3
0,Medium,2.0,0,0.0,Female,Less than 25,4615,M,0,0.0,288.0,African-American,2.0,24.0,6
0,Low,0.0,0,0.0,Male,25 - 45,5475,Misdemeanor,0,0.0,312.0,African-American,0.0,26.0,2
1,High,24.0,1,2.0,Male,25 - 45,4550,M,1,0.0,480.0,African-American,24.0,40.0,8
0,Low,1.0,0,0.0,Male,Greater than 45,7051,F,0,0.0,672.0,African-American,1.0,56.0,1
0,Low,0.0,0,0.0,Male,Less than 25,6999,F,0,0.0,264.0,African-American,0.0,22.0,4
0,Medium,12.0,0,0.0,Male,Greater than 45,5750,F,1,0.0,660.0,African-American,12.0,55.0,6
0,Low,6.0,0,0.0,Male,25 - 45,8190,F,1,0.0,324.0,Other,6.0,27.0,4
0,Low,18.0,0,0.0,Male,Greater than 45,1158,F,1,0.0,660.0, Caucasian,18.0,55.0,2
0,medium,4.0,0,0.0,Female,Greater than 45,10027,F,0,0.0,552.0,African-American,4.0,46.0,6
1,HIGH,15.0,0,1.0,Female,25 - 45,1031,F,1,0.0,408.0,Caucasian,15.0,34.0,9
0,Medium,2.0,0,0.0,Male,25 - 45,7301,F,1,0.0,432.0,African-American,2.0,36.0,6
0,LOW,0.0,0,0.0,Male,25 - 45,10061,F,0,0.0,408.0, African-American,0.0,34.0,1
0,Low,0.0,0,0.0,Female,25 - 45,9328,F,0,0.0,492.0,Hispanic,0.0,41.0,1
0,MEDIUM,0.0,0,0.0,Female,Less than 25,1300,M,0,0.0,252.0,Caucasian,0.0,21.0,5
0,Low,1.0,0,0.0,female,25 - 45,5769,M,0,0.0,384.0,African-American,1.0,32.0,1
0,high,9.0,0,0.0,Male,25 - 45,612,F,1,0.0,324.0,African-American,9.0,27.0,8
0,Low,5.0,0,0.0,Male,25 - 45,8908,M,0,0.0,456.0,African-American,5.0,38.0,4
0,Low,4.0,0,0.0,Male,25 - 45,4708,F,0,0.0,372.0,African-American,4.0,31.0,2
0,Medium,9.0,0,0.0,Male,25 - 45,10457,F,1,0.0,336.0,African-American,9.0,28.0,7
0,High,13.0,0,1.0,Male,Greater than 45,7086,M,1,1.0,600.0,African-American,13.0,50.0,10
0,Low,1.0,0,0.0,Female,25 - 45,8240,M,0,0.0,432.0,African-American,1.0,36.0,2
0,Low,3.0,0,0.0,Male,25 - 45,8774,M,0,0.0,456.0,Caucasian,3.0,38.0,3
0,Low,1.0,0,0.0,Male,25 - 45,6686,F,1,0.0,432.0,?,1.0,36.0,2
0,High,2.0,0,0.0,Male,25 - 45,6546,F,0,0.0,336.0,?,2.0,28.0,8
0,Low,1.0,0,0.0,Male,Greater than 45,268,M,1,0.0,936.0,Caucasian,1.0,78.0,1
0,Low,1.0,0,0.0,Male,Less than 25,7257,F,1,0.0,288.0,Caucasian,1.0,24.0,3
0,Low,2.0,0,0.0,Male,Less than 25,6180,M,1,0.0,276.0,African-American,2.0,23.0,3
0,Low,0.0,0,0.0,Female,Greater than 45,7903,M,0,0.0,624.0,African-American,0.0,52.0,1
0,Medium,-,0,0.0,Male,25 - 45,2051,F,1,0.0,372.0, Caucasian,-,31.0,7
0,Medium,7.0,0,0.0,Male,25 - 45,9633,F,0,0.0,384.0,Hispanic,7.0,32.0,7
0,Low,1.0,0,0.0,Male,25 - 45,4622,F,0,0.0,456.0,Other,1.0,38.0,3
0,Low,,0,0.0,Male,Greater than 45,2291,M,0,,864.0,Caucasian,,72.0,1
0,Low,0.0,0,0.0,Male,Greater than 45,10653,M,0,0.0,768.0,African-American,0.0,64.0,2
3,Low,4.0,1,4.0,Male,25 - 45,2794,M,1,0.0,324.0,Caucasian,4.0,27.0,4
2,High,27.0,2,4.0,Male,25 - 45,9640,M,1,0.0,312.0,African-American,27.0,26.0,9
2,Medium,-,2,5.0,Male,Less than 25,707,F,0,1.0,276.0,African-American,-,23.0,6
0,Medium,N/A,0,0.0,Female,Greater than 45,9847,F,1,0.0,576.0,African-American,N/A,48.0,6
0,Low,0.0,0,0.0,Female,25 - 45,5795,M,0,0.0,300.0,Caucasian,0.0,25.0,3
